khipu_id,cluster,num_nodes,num_edges,avg_degree,max_degree,density,depth,width,avg_branching,num_roots,num_leaves,has_numeric,has_color,avg_numeric_value,std_numeric_value
1000022,0,163,162,1.987730061349693,136,0.0061349693251533,2,136,8.1,1,143,0.8404907975460123,0.98159509202454,10.248175182481752,18.340168121994783
1000023,0,573,572,1.9965095986038397,407,0.0017452006980802,3,406,7.15,1,493,0.5549738219895288,0.9650959860383944,301.4496855345912,1005.1464781000866
1000024,0,574,573,1.9965156794425087,482,0.0017421602787456,3,472,6.741176470588235,1,489,0.7386759581881533,0.9442508710801394,43.028301886792455,128.48474379350432
1000025,4,875,874,1.9977142857142856,571,0.0011428571428571,3,570,8.323809523809524,1,770,0.6297142857142857,0.9645714285714284,13.421052631578949,28.872342966334607
1000026,3,19,18,1.894736842105263,10,0.0526315789473684,2,10,2.0,1,10,0.8947368421052632,0.9473684210526316,41.294117647058826,17.989424036434013
1000027,3,21,20,1.9047619047619049,12,0.0476190476190476,2,12,2.2222222222222223,1,12,0.4285714285714285,0.9047619047619048,4.444444444444445,5.230489909306587
1000028,3,22,21,1.9090909090909087,10,0.0454545454545454,2,11,3.0,1,15,0.6363636363636364,0.8636363636363636,4.357142857142857,5.231868593494282
1000029,0,254,253,1.9921259842519683,211,0.0039370078740157,3,201,7.4411764705882355,1,220,0.6377952755905512,0.9803149606299212,32.82716049382716,37.58834535799653
1000030,3,29,28,1.9310344827586208,17,0.0344827586206896,2,17,2.5454545454545454,1,18,0.7931034482758621,0.9655172413793104,36.04347826086956,32.90497287760035
1000031,3,15,14,1.8666666666666667,14,0.0666666666666666,1,14,14.0,1,14,0.8,0.9333333333333332,43.16666666666666,34.6333974975344
1000032,3,144,143,1.9861111111111112,56,0.0069444444444444,2,87,3.25,1,100,0.9097222222222222,0.9930555555555556,439.0763358778626,840.8645643305939
1000033,3,69,68,1.9710144927536235,50,0.0144927536231884,2,50,3.5789473684210527,1,50,0.6666666666666666,0.9855072463768116,20.869565217391305,20.516810388230827
1000034,3,101,100,1.98019801980198,68,0.0099009900990099,2,65,3.125,1,69,0.9702970297029704,0.9801980198019802,26.040816326530614,27.456057049790783
1000035,3,37,36,1.945945945945946,18,0.027027027027027,2,18,1.894736842105263,1,18,0.7837837837837838,0.945945945945946,34.27586206896552,24.452482493990384
1000036,3,21,20,1.9047619047619049,20,0.0476190476190476,1,20,20.0,1,20,0.9523809523809524,0.9523809523809524,18.3,11.144954015158609
1000037,3,38,37,1.947368421052632,28,0.0263157894736842,2,27,6.166666666666667,1,32,0.9210526315789472,0.9473684210526316,13.82857142857143,22.140442264631243
1000038,1,6,5,1.6666666666666667,3,0.1666666666666666,2,3,1.6666666666666667,1,3,0.6666666666666666,0.8333333333333334,6.75,6.2599920127744575
1000039,2,65,64,1.9692307692307691,64,0.0153846153846153,1,64,64.0,1,64,0.7230769230769231,0.9846153846153848,11.595744680851064,11.739476182572846
1000040,3,102,101,1.9803921568627447,80,0.0098039215686274,2,80,7.769230769230769,1,89,0.5588235294117647,0.9901960784313726,31.68421052631579,39.70556454649246
1000041,3,49,48,1.959183673469388,48,0.0204081632653061,1,48,48.0,1,48,0.979591836734694,0.979591836734694,334.1458333333333,211.8260872334635
1000042,3,74,73,1.972972972972973,66,0.0135135135135135,2,66,9.125,1,66,0.9324324324324323,0.9864864864864864,38.82608695652174,60.31005793055286
1000043,3,22,21,1.9090909090909087,9,0.0454545454545454,2,12,2.1,1,12,0.9545454545454546,0.9545454545454546,100.0,63.01927142889365
1000044,3,29,28,1.9310344827586208,16,0.0344827586206896,2,16,2.1538461538461537,1,16,0.9655172413793104,0.9655172413793104,47.85714285714285,23.506403817006195
1000045,0,315,314,1.9936507936507937,266,0.0031746031746031,2,266,8.486486486486486,1,278,0.6571428571428571,0.9968253968253968,50.38647342995169,65.60256129844291
1000046,3,21,20,1.9047619047619049,18,0.0476190476190476,2,18,10.0,1,19,0.9523809523809524,0.9523809523809524,36.35,17.4507163176759
1000047,3,72,71,1.9722222222222223,43,0.0138888888888888,2,43,2.4482758620689653,1,43,0.9444444444444444,0.9861111111111112,296.5735294117647,563.0081316980524
1000048,3,22,21,1.9090909090909087,21,0.0454545454545454,1,21,21.0,1,21,0.9545454545454546,0.9545454545454546,9828.142857142857,12487.854470056342
1000049,3,23,22,1.9130434782608696,12,0.0434782608695652,2,12,2.2,1,13,0.8695652173913043,0.9565217391304348,33.2,26.796641580616036
1000050,3,55,54,1.963636363636364,49,0.0181818181818181,2,49,9.0,1,49,0.7818181818181819,0.9818181818181818,250.62790697674416,508.7035973126936
1000051,3,30,29,1.9333333333333331,29,0.0333333333333333,1,29,29.0,1,29,0.8666666666666667,0.9666666666666668,109.84615384615384,151.8505571803289
1000052,3,43,42,1.9534883720930232,34,0.0232558139534883,3,34,5.25,1,35,0.7209302325581395,0.9767441860465116,9.741935483870968,11.872896056566452
1000053,2,288,287,1.993055555555556,287,0.0034722222222222,1,287,287.0,1,287,0.7881944444444444,0.9965277777777778,125.69162995594714,58.493360220235736
1000054,3,21,20,1.9047619047619049,20,0.0476190476190476,1,20,20.0,1,20,0.9047619047619048,0.9523809523809524,48.0,44.82363098564018
1000055,3,12,11,1.8333333333333333,7,0.0833333333333333,2,7,2.2,1,7,0.9166666666666666,0.9166666666666666,100.45454545454544,189.71814675094092
1000056,3,43,42,1.9534883720930232,42,0.0232558139534883,1,42,42.0,1,42,0.0232558139534883,0.9534883720930232,10.0,0.0
1000057,2,164,163,1.9878048780487805,163,0.0060975609756097,1,163,163.0,1,163,0.676829268292683,0.9939024390243902,82.98198198198199,60.91937989279107
1000058,3,54,53,1.962962962962963,35,0.0185185185185185,2,35,3.117647058823529,1,37,0.9629629629629628,0.9814814814814816,32.51923076923077,28.931942943487343
1000059,3,16,15,1.875,13,0.0625,2,13,5.0,1,13,0.9375,0.9375,46.0,29.241522988152767
1000060,3,28,27,1.9285714285714288,13,0.0357142857142857,3,13,1.9285714285714288,1,14,0.9285714285714286,0.9642857142857144,21.192307692307693,25.043069409395223
1000061,1,8,7,1.75,4,0.125,3,3,2.333333333333333,1,5,0.625,0.875,56.0,38.53310265213535
1000062,1,8,7,1.75,4,0.125,3,3,2.333333333333333,1,5,0.75,0.875,49.333333333333336,38.20413008505174
1000063,0,358,357,1.994413407821229,339,0.0027932960893854,2,339,18.789473684210527,1,339,0.4888268156424581,0.9972067039106144,63.48,85.62421820289597
1000064,3,24,23,1.9166666666666667,23,0.0416666666666666,1,23,23.0,1,23,0.7916666666666666,0.9583333333333334,22.157894736842103,13.46442938730646
1000065,2,102,101,1.9803921568627447,101,0.0098039215686274,1,101,101.0,1,101,0.0,0.9901960784313726,0.0,0.0
1000066,1,8,7,1.75,7,0.125,1,7,7.0,1,7,0.75,0.875,49.0,27.184554438136374
1000067,3,14,13,1.8571428571428568,10,0.0714285714285714,2,10,6.5,1,12,0.9285714285714286,0.9285714285714286,56.38461538461539,37.71255343238551
1000068,1,9,8,1.7777777777777777,8,0.1111111111111111,1,8,8.0,1,8,0.7777777777777778,0.8888888888888888,8.571428571428571,8.295560651975986
1000069,1,7,6,1.7142857142857142,5,0.1428571428571428,2,5,3.0,1,5,0.8571428571428571,0.8571428571428571,54.833333333333336,30.33379120533549
1000070,3,12,11,1.8333333333333333,9,0.0833333333333333,2,9,3.6666666666666665,1,9,0.9166666666666666,0.9166666666666666,1209.8181818181818,1489.876981998045
1000071,3,56,55,1.9642857142857144,55,0.0178571428571428,1,48,55.0,1,55,0.75,0.9821428571428572,315.1666666666667,136.01766633623572
1000072,3,14,13,1.8571428571428568,13,0.0714285714285714,1,13,13.0,1,13,0.8571428571428571,0.9285714285714286,64.5,44.90081662212096
1000073,3,12,11,1.8333333333333333,11,0.0833333333333333,1,11,11.0,1,11,0.9166666666666666,0.9166666666666666,450.09090909090907,1203.4383660272952
1000074,3,21,20,1.9047619047619049,15,0.0476190476190476,2,15,10.0,1,19,0.7619047619047619,0.9523809523809524,3528.875,5049.06404538257
1000075,3,12,11,1.8333333333333333,7,0.0833333333333333,2,7,2.2,1,7,0.75,0.9166666666666666,11785.888888888889,14682.428019343732
1000076,3,37,36,1.945945945945946,32,0.027027027027027,2,32,7.2,1,32,0.972972972972973,0.972972972972973,8147.611111111111,10718.16435951858
1000077,2,282,281,1.99290780141844,280,0.0035460992907801,2,280,140.5,1,280,0.0744680851063829,0.99645390070922,19.61904761904762,21.920801580921115
1000078,1,10,9,1.8,8,0.1,2,8,4.5,1,8,0.9,0.9,107.88888888888889,129.95079790652773
1000079,3,95,94,1.9789473684210528,70,0.0105263157894736,2,70,4.086956521739131,1,72,0.7368421052631579,0.9894736842105264,239.9857142857143,374.4844262585616
1000080,3,36,35,1.9444444444444444,35,0.0277777777777777,1,35,35.0,1,35,0.8333333333333334,0.9444444444444444,57.333333333333336,73.72260319754196
1000081,3,29,28,1.9310344827586208,23,0.0344827586206896,2,23,5.6,1,24,0.9655172413793104,0.9655172413793104,728.25,1013.127852071424
1000082,3,17,16,1.8823529411764703,16,0.0588235294117647,1,16,16.0,1,16,0.8823529411764706,0.9411764705882352,3233.333333333333,1564.8911641246991
1000083,0,158,157,1.9873417721518989,104,0.0063291139240506,3,104,3.738095238095238,1,116,0.8607594936708861,0.981012658227848,27.044117647058822,33.71242301285868
1000084,1,7,6,1.7142857142857142,6,0.1428571428571428,1,6,6.0,1,6,0.7142857142857143,0.8571428571428571,83.6,63.32013897647414
1000085,0,290,289,1.993103448275862,269,0.0034482758620689,2,269,13.761904761904765,1,269,0.4827586206896552,0.996551724137931,94.57857142857142,340.3304081090514
1000086,3,15,14,1.8666666666666667,14,0.0666666666666666,1,14,14.0,1,14,0.9333333333333332,0.9333333333333332,1939.642857142857,1032.1513321451364
1000087,3,29,28,1.9310344827586208,16,0.0344827586206896,2,16,2.1538461538461537,1,16,0.896551724137931,0.9655172413793104,14.076923076923077,18.84332788859653
1000088,6,196,195,1.989795918367347,195,0.0051020408163265,1,195,195.0,1,195,0.0,0.0,0.0,0.0
1000089,0,288,287,1.993055555555556,146,0.0034722222222222,2,146,2.0211267605633805,1,146,0.7118055555555556,0.9861111111111112,70.22926829268293,64.96528995905894
1000090,3,16,15,1.875,11,0.0625,2,11,5.0,1,13,0.625,0.9375,38.4,37.13812057711052
1000091,3,50,49,1.96,47,0.02,2,47,16.333333333333332,1,47,0.74,0.98,74.89189189189189,82.83091986456468
1000092,3,14,13,1.8571428571428568,13,0.0714285714285714,1,13,13.0,1,13,0.5714285714285714,0.9285714285714286,53.125,25.39408149549812
1000093,3,24,23,1.9166666666666667,22,0.0416666666666666,2,22,11.5,1,22,0.875,0.9583333333333334,112.38095238095238,148.79787382968826
1000094,0,286,285,1.993006993006993,181,0.0034965034965034,3,181,3.313953488372093,1,200,0.902097902097902,0.9965034965034965,38.201550387596896,36.98792592540118
1000096,4,1832,1831,1.9989082969432317,1650,0.0005458515283842,3,1650,13.268115942028986,1,1694,0.2177947598253275,0.9978165938864628,43.54887218045113,75.33352402540598
1000097,3,88,87,1.9772727272727275,54,0.0113636363636363,3,54,3.954545454545455,1,66,0.8068181818181818,0.9886363636363636,68.49295774647888,98.49513797100742
1000098,3,50,49,1.96,33,0.02,2,33,4.454545454545454,1,39,0.46,0.98,19.43478260869565,20.13179636676124
1000099,3,44,43,1.9545454545454544,43,0.0227272727272727,1,43,43.0,1,43,0.8181818181818182,0.9772727272727272,20.13888888888889,17.8047321702496
1000100,3,26,25,1.9230769230769231,25,0.0384615384615384,1,25,25.0,1,25,0.8076923076923077,0.9615384615384616,67.80952380952381,95.89211152203394
1000101,3,29,28,1.9310344827586208,22,0.0344827586206896,2,22,7.0,1,25,0.896551724137931,0.9655172413793104,66.23076923076923,56.776422308714686
1000103,0,542,541,1.996309963099631,415,0.0018450184501845,2,415,4.7043478260869565,1,427,0.4391143911439114,0.996309963099631,2.5588235294117645,3.714991472551052
1000105,3,13,12,1.8461538461538465,12,0.0769230769230769,1,12,12.0,1,12,0.3076923076923077,0.9230769230769232,29.25,6.609652033201143
1000106,3,19,18,1.894736842105263,18,0.0526315789473684,1,18,18.0,1,18,0.9473684210526316,0.9473684210526316,23.5,20.750502001959696
1000107,3,16,15,1.875,15,0.0625,1,15,15.0,1,15,0.875,0.9375,3.142857142857143,3.226168511610348
1000108,3,26,25,1.9230769230769231,25,0.0384615384615384,1,25,25.0,1,25,0.8846153846153846,0.9615384615384616,17.565217391304348,19.539983727812466
1000109,3,11,10,1.818181818181818,4,0.0909090909090909,3,4,2.5,1,7,0.7272727272727273,0.9090909090909092,24.125,26.188917026100945
1000110,3,22,21,1.9090909090909087,21,0.0454545454545454,1,21,21.0,1,21,0.8636363636363636,0.9545454545454546,25.789473684210527,18.591392879412663
1000111,3,12,11,1.8333333333333333,9,0.0833333333333333,2,9,5.5,1,10,0.4166666666666667,0.9166666666666666,37.4,25.72625118434476
1000112,1,5,4,1.6,4,0.2,1,4,4.0,1,4,0.8,0.8,60.5,17.342145196024624
1000113,3,36,35,1.9444444444444444,35,0.0277777777777777,1,35,35.0,1,35,0.9722222222222222,0.9444444444444444,127.82857142857142,113.0720341108233
1000114,3,15,14,1.8666666666666667,13,0.0666666666666666,2,13,7.0,1,13,0.7333333333333333,0.9333333333333332,374.09090909090907,1083.7113381628938
1000115,0,191,190,1.9895287958115184,180,0.0052356020942408,2,180,17.272727272727273,1,180,0.9738219895287958,0.9895287958115184,41.67204301075269,32.19922815341339
1000116,3,21,20,1.9047619047619049,20,0.0476190476190476,1,20,20.0,1,20,0.9523809523809524,0.9523809523809524,24.7,3.28785644455472
1000117,3,19,18,1.894736842105263,12,0.0526315789473684,2,12,2.571428571428572,1,12,0.7894736842105263,0.9473684210526316,28.066666666666663,16.52661153681809
1000118,3,31,30,1.935483870967742,30,0.032258064516129,1,30,30.0,1,30,0.967741935483871,0.967741935483871,12096.733333333334,19336.417153363465
1000119,2,63,62,1.968253968253968,62,0.0158730158730158,1,62,62.0,1,62,0.8888888888888888,0.984126984126984,158.28571428571428,172.5893882565655
1000120,3,91,90,1.978021978021978,88,0.0109890109890109,2,88,30.0,1,88,0.8241758241758241,0.989010989010989,273.94666666666666,436.54470235653474
1000121,3,124,123,1.9838709677419355,110,0.0080645161290322,2,110,8.785714285714286,1,110,0.8548387096774194,0.9919354838709676,23.67924528301887,23.278683734514164
1000122,3,19,18,1.894736842105263,18,0.0526315789473684,1,18,18.0,1,18,0.9473684210526316,0.9473684210526316,76.22222222222223,96.82375486507864
1000123,3,21,20,1.9047619047619049,20,0.0476190476190476,1,20,20.0,1,20,0.9523809523809524,0.9523809523809524,636.5,524.8556468211045
1000124,2,113,112,1.982300884955752,112,0.0088495575221238,1,112,112.0,1,112,0.9380530973451328,0.991150442477876,1530.2264150943397,3123.8677534730937
1000125,3,42,41,1.9523809523809523,27,0.0238095238095238,3,27,3.1538461538461537,1,29,0.8809523809523809,0.9761904761904762,74.0,89.05843814824851
1000126,3,48,47,1.9583333333333333,23,0.0208333333333333,3,23,2.473684210526316,1,29,0.875,0.9791666666666666,17.523809523809526,16.73496211277754
1000127,3,119,118,1.9831932773109244,80,0.0084033613445378,2,80,4.916666666666667,1,95,0.8907563025210085,0.9915966386554622,135.9245283018868,201.75385236850428
1000128,3,41,40,1.951219512195122,21,0.024390243902439,2,21,2.5,1,25,0.951219512195122,0.975609756097561,21.666666666666668,16.905974263909364
1000129,1,4,3,1.5,3,0.25,1,3,3.0,1,3,0.75,0.75,50.66666666666666,18.408935028645438
1000130,1,10,9,1.8,6,0.1,2,6,2.25,1,6,0.8,0.9,23.25,21.947380253688596
1000131,2,66,65,1.9696969696969695,65,0.0151515151515151,1,65,65.0,1,65,0.9242424242424242,0.9848484848484848,62.91803278688525,82.65279840788614
1000132,3,35,34,1.9428571428571428,18,0.0285714285714285,2,18,2.0,1,18,0.7714285714285715,0.9714285714285714,9.77777777777778,12.157403881413272
1000133,3,19,18,1.894736842105263,18,0.0526315789473684,1,18,18.0,1,18,0.631578947368421,0.9473684210526316,25.25,29.180829894527218
1000134,1,9,8,1.7777777777777777,8,0.1111111111111111,1,8,8.0,1,8,0.8888888888888888,0.8888888888888888,53.5,5.678908345800274
1000135,3,17,16,1.8823529411764703,16,0.0588235294117647,1,16,16.0,1,16,0.8823529411764706,0.8823529411764706,30.866666666666667,25.824708237568835
1000136,1,6,5,1.6666666666666667,5,0.1666666666666666,1,5,5.0,1,5,0.6666666666666666,0.8333333333333334,132.25,83.56546834668013
1000137,3,28,27,1.9285714285714288,26,0.0357142857142857,2,26,13.5,1,26,0.8214285714285714,0.9642857142857144,33.65217391304348,31.95187780513224
1000138,3,34,33,1.9411764705882355,22,0.0294117647058823,2,22,3.0,1,23,0.9705882352941176,0.9705882352941176,50.06060606060606,29.99387755095665
1000139,3,22,21,1.9090909090909087,19,0.0454545454545454,2,19,7.0,1,19,0.6818181818181818,0.9545454545454546,45.4,45.46177881840231
1000140,0,363,362,1.9944903581267217,222,0.0027548209366391,3,222,4.022222222222222,1,273,0.5674931129476584,0.9972451790633609,33.39320388349515,24.57968520316293
1000141,1,10,9,1.8,9,0.1,1,9,9.0,1,9,0.8,0.9,191.625,57.29515140917249
1000142,3,19,18,1.894736842105263,18,0.0526315789473684,1,18,18.0,1,18,0.8947368421052632,0.9473684210526316,47.35294117647059,28.911510381264268
1000143,3,31,30,1.935483870967742,30,0.032258064516129,1,30,30.0,1,30,0.935483870967742,0.967741935483871,10.275862068965518,8.119353429855488
1000144,3,126,125,1.984126984126984,101,0.0079365079365079,3,101,5.0,1,101,0.6428571428571429,0.992063492063492,442.0,1503.658140159902
1000145,3,25,24,1.92,23,0.04,2,23,12.0,1,23,0.96,0.96,32.708333333333336,19.97181173276197
1000146,3,60,59,1.9666666666666663,32,0.0166666666666666,4,32,2.269230769230769,1,34,0.95,0.9833333333333332,1308.59649122807,3533.9548337528645
1000147,0,339,338,1.9941002949852509,224,0.0029498525073746,4,224,3.1296296296296298,1,231,0.7905604719764012,0.9970501474926252,58.86940298507463,59.30060119955486
1000148,0,304,303,1.993421052631579,219,0.0032894736842105,3,219,5.941176470588236,1,253,0.5526315789473685,0.9967105263157896,57.63095238095238,85.82079609249796
1000149,3,16,15,1.875,15,0.0625,1,15,15.0,1,15,0.9375,0.9375,43.73333333333333,14.753380027038624
1000150,3,31,30,1.935483870967742,29,0.032258064516129,2,29,15.0,1,29,0.9032258064516128,0.967741935483871,39.785714285714285,63.81578238674703
1000151,3,29,28,1.9310344827586208,27,0.0344827586206896,2,27,14.0,1,27,0.7586206896551724,0.9655172413793104,1076.0,1246.1060074561
1000152,3,36,35,1.9444444444444444,27,0.0277777777777777,2,27,5.0,1,29,0.8611111111111112,0.9722222222222222,766.741935483871,1170.1211673608557
1000154,1,6,5,1.6666666666666667,5,0.1666666666666666,1,5,5.0,1,5,0.8333333333333334,0.8333333333333334,8.4,6.248199740725324
1000155,1,2,1,1.0,1,0.5,1,1,1.0,1,1,0.5,0.5,220.0,0.0
1000156,1,8,7,1.75,4,0.125,2,4,1.75,1,4,0.625,0.875,67.0,37.88931247726725
1000157,1,10,9,1.8,9,0.1,1,9,9.0,1,9,0.9,0.9,33.888888888888886,21.69200797244329
1000158,3,31,30,1.935483870967742,23,0.032258064516129,3,23,4.285714285714286,1,24,0.9032258064516128,0.967741935483871,42.142857142857146,48.38293256165139
1000159,3,65,64,1.9692307692307691,32,0.0153846153846153,2,32,2.909090909090909,1,43,0.7846153846153846,0.9846153846153848,12.294117647058824,19.85663727395191
1000160,1,4,3,1.5,3,0.25,1,3,3.0,1,3,0.75,0.0,117.33333333333331,11.785113019775793
1000161,3,13,12,1.8461538461538465,12,0.0769230769230769,1,12,12.0,1,12,0.8461538461538461,0.9230769230769232,81.0,35.48623292592111
1000162,3,36,35,1.9444444444444444,23,0.0277777777777777,2,23,2.6923076923076925,1,23,0.7777777777777778,0.8888888888888888,33.857142857142854,31.698033158580188
1000163,3,20,19,1.9,19,0.05,1,19,19.0,1,19,0.95,0.95,14.210526315789474,5.13582820019703
1000164,3,87,86,1.9770114942528736,85,0.0114942528735632,2,73,43.0,1,85,0.9080459770114944,0.9885057471264368,130.1139240506329,160.67539313167885
1000165,3,65,64,1.9692307692307691,37,0.0153846153846153,2,37,2.2857142857142856,1,37,0.9846153846153848,0.9846153846153848,51.921875,103.93527202775954
1000166,3,29,28,1.9310344827586208,27,0.0344827586206896,2,25,14.0,1,27,0.7931034482758621,0.9655172413793104,26.347826086956523,26.492999396316613
1000167,3,25,24,1.92,15,0.04,2,15,2.4,1,15,0.8,0.96,83.05,158.9567472616372
1000168,1,4,3,1.5,3,0.25,1,3,3.0,1,3,0.75,0.75,29.0,0.0
1000169,3,21,20,1.9047619047619049,20,0.0476190476190476,1,20,20.0,1,20,0.5714285714285714,0.9523809523809524,5.416666666666667,4.071411166768702
1000170,3,50,49,1.96,20,0.02,2,29,2.45,1,30,0.66,0.96,3.090909090909091,3.579094488187187
1000171,3,16,15,1.875,15,0.0625,1,15,15.0,1,15,0.9375,0.9375,16.866666666666667,16.839899709387293
1000172,3,28,27,1.9285714285714288,27,0.0357142857142857,1,27,27.0,1,27,0.8214285714285714,0.9642857142857144,26.565217391304348,26.903735132564325
1000173,1,9,8,1.7777777777777777,8,0.1111111111111111,1,8,8.0,1,8,0.8888888888888888,0.8888888888888888,32.875,26.11243717081958
1000174,6,26,25,1.9230769230769231,25,0.0384615384615384,1,25,25.0,1,25,0.2307692307692307,0.0,59.0,24.460853078609777
1000176,3,39,38,1.948717948717949,38,0.0256410256410256,1,38,38.0,1,38,0.4871794871794871,0.9743589743589745,61.526315789473685,247.1439743233108
1000177,5,29,23,1.5862068965517242,9,0.0283251231527093,2,12,1.5333333333333334,6,14,0.6896551724137931,0.7586206896551724,12.95,20.73517542727816
1000178,3,33,32,1.9393939393939397,16,0.0303030303030303,2,16,1.8823529411764703,1,16,0.7878787878787878,0.9696969696969696,25.384615384615383,22.35737173743634
1000179,3,27,26,1.9259259259259256,21,0.037037037037037,2,21,4.333333333333333,1,21,0.8888888888888888,0.9629629629629628,145.66666666666666,152.86395549274815
1000180,3,106,105,1.981132075471698,85,0.0094339622641509,2,85,7.0,1,91,0.2830188679245283,0.9716981132075472,14.133333333333333,16.24547800329543
1000182,1,4,3,1.5,3,0.25,1,3,3.0,1,3,0.75,0.75,1545.3333333333333,708.884726563886
1000183,4,590,589,1.9966101694915253,559,0.0016949152542372,3,557,19.0,1,559,0.311864406779661,0.9677966101694916,10.353260869565217,22.413364370620663
1000184,2,91,90,1.978021978021978,90,0.0109890109890109,1,89,90.0,1,90,0.4615384615384615,0.989010989010989,19.047619047619047,20.81088586585256
1000185,3,76,75,1.973684210526316,42,0.0131578947368421,3,42,2.2058823529411766,1,42,0.986842105263158,0.986842105263158,90.69333333333331,43.82388187075881
1000186,3,13,12,1.8461538461538465,12,0.0769230769230769,1,12,12.0,1,12,0.6923076923076923,0.9230769230769232,1.0,0.0
1000187,3,12,11,1.8333333333333333,7,0.0833333333333333,2,7,5.5,1,10,0.9166666666666666,0.8333333333333334,98.54545454545456,235.54168271777436
1000188,3,40,39,1.95,20,0.025,2,20,1.95,1,20,0.675,0.975,8.555555555555555,11.694675373808604
1000189,3,11,10,1.818181818181818,9,0.0909090909090909,2,9,5.0,1,9,0.9090909090909092,0.9090909090909092,69.0,3.0
1000190,1,10,9,1.8,9,0.1,1,9,9.0,1,9,0.4,0.9,2647.25,2214.8787071756324
1000191,1,11,10,1.818181818181818,10,0.0909090909090909,1,10,10.0,1,10,0.9090909090909092,0.9090909090909092,64.8,26.339324213046925
1000192,3,76,75,1.973684210526316,60,0.0131578947368421,2,54,5.769230769230769,1,63,0.7894736842105263,0.9473684210526316,27.116666666666667,22.112659772678235
1000194,1,9,8,1.7777777777777777,7,0.1111111111111111,2,7,4.0,1,7,0.5555555555555556,0.8888888888888888,9.8,0.4
1000195,1,4,3,1.5,3,0.25,1,3,3.0,1,3,0.5,0.75,50.5,40.5
1000196,1,3,2,1.3333333333333333,2,0.3333333333333333,1,2,2.0,1,2,0.0,0.6666666666666666,0.0,0.0
1000197,3,78,77,1.9743589743589745,54,0.0128205128205128,2,54,3.5,1,56,0.5256410256410257,0.9871794871794872,14.658536585365852,18.791032833018743
1000198,0,261,260,1.9923371647509576,105,0.003831417624521,3,139,2.3008849557522124,1,148,0.8773946360153256,0.9961685823754788,13.611353711790391,34.346958859317105
1000199,3,29,28,1.9310344827586208,19,0.0344827586206896,2,19,3.5,1,21,0.7586206896551724,0.9655172413793104,25.863636363636363,31.981948679252085
1000200,3,57,56,1.9649122807017545,49,0.0175438596491228,2,49,8.0,1,50,0.6140350877192983,0.9824561403508772,423.2,1523.4025975708828
1000201,0,144,143,1.9861111111111112,87,0.0069444444444444,4,87,3.575,1,104,0.8472222222222222,0.9930555555555556,345.21311475409834,775.5448135735226
1000204,3,17,16,1.8823529411764703,16,0.0588235294117647,1,16,16.0,1,16,0.1764705882352941,0.9411764705882352,32.0,20.049937655763426
1000205,1,5,4,1.6,4,0.2,1,4,4.0,1,4,0.8,0.8,34.0,18.05547008526779
1000206,3,13,12,1.8461538461538465,8,0.0769230769230769,2,8,3.0,1,9,0.9230769230769232,0.9230769230769232,107.41666666666669,94.8063450173856
1000207,3,39,38,1.948717948717949,37,0.0256410256410256,2,37,19.0,1,37,0.717948717948718,0.9743589743589745,19.428571428571427,20.99902816021421
1000208,3,46,45,1.9565217391304348,27,0.0217391304347826,4,27,2.3684210526315788,1,27,0.8913043478260869,0.9782608695652174,44.48780487804878,39.69771262761076
1000209,3,57,56,1.9649122807017545,32,0.0175438596491228,3,32,2.8,1,37,0.912280701754386,0.9824561403508772,51.44230769230769,74.38346938501512
1000210,3,15,14,1.8666666666666667,11,0.0666666666666666,4,11,3.5,1,11,0.6666666666666666,0.9333333333333332,168.9,79.18642560439257
1000211,3,30,29,1.9333333333333331,27,0.0333333333333333,2,27,14.5,1,28,0.8666666666666667,0.9666666666666668,20.23076923076923,26.50733961102921
1000212,3,54,53,1.962962962962963,40,0.0185185185185185,2,40,4.818181818181818,1,43,0.8333333333333334,0.9814814814814816,36.71111111111111,35.046396056416555
1000213,3,37,36,1.945945945945946,36,0.027027027027027,1,36,36.0,1,36,0.8108108108108109,0.972972972972973,9.133333333333333,15.649778131192647
1000214,3,46,45,1.9565217391304348,35,0.0217391304347826,2,30,5.0,1,37,0.8695652173913043,0.9782608695652174,68.95,97.52383042108222
1000216,3,11,10,1.818181818181818,9,0.0909090909090909,2,9,5.0,1,9,0.7272727272727273,0.9090909090909092,168.25,344.00717652397896
1000217,1,8,7,1.75,7,0.125,1,7,7.0,1,7,0.5,0.875,5.5,4.5
1000218,1,6,5,1.6666666666666667,5,0.1666666666666666,1,5,5.0,1,5,0.8333333333333334,0.8333333333333334,163.8,84.67679729418208
1000220,3,17,16,1.8823529411764703,15,0.0588235294117647,2,15,8.0,1,15,0.9411764705882352,0.9411764705882352,12.625,12.170019515185668
1000221,3,34,33,1.9411764705882355,33,0.0294117647058823,1,33,33.0,1,33,0.8823529411764706,0.9705882352941176,11.4,14.641493548587636
1000222,3,41,40,1.951219512195122,16,0.024390243902439,2,24,3.076923076923077,1,28,0.926829268292683,0.951219512195122,79.47368421052632,143.48807704770337
1000223,3,32,31,1.9375,24,0.03125,2,24,5.166666666666667,1,26,0.8125,0.96875,31.384615384615383,26.38192406098849
1000224,1,6,5,1.6666666666666667,5,0.1666666666666666,1,5,5.0,1,5,0.3333333333333333,0.8333333333333334,22.5,11.5
1000225,1,9,8,1.7777777777777777,8,0.1111111111111111,1,8,8.0,1,8,0.8888888888888888,0.5555555555555556,0.0,0.0
