khipu_id,num_nodes,num_edges,avg_degree,max_degree,density,depth,width,avg_branching,num_roots,num_leaves,has_numeric,has_color,avg_numeric_value,std_numeric_value
1000058,54,53,1.962962962962963,35,0.018518518518518517,2,35,3.1176470588235294,1,37,0.9629629629629629,0.9814814814814815,32.51923076923077,28.931942943487343
1000059,16,15,1.875,13,0.0625,2,13,5.0,1,13,0.9375,0.9375,46.0,29.241522988152767
1000060,28,27,1.9285714285714286,13,0.03571428571428571,3,13,1.9285714285714286,1,14,0.9285714285714286,0.9642857142857143,21.192307692307693,25.043069409395226
1000061,8,7,1.75,4,0.125,3,3,2.3333333333333335,1,5,0.625,0.875,56.0,38.53310265213535
1000062,8,7,1.75,4,0.125,3,3,2.3333333333333335,1,5,0.75,0.875,49.333333333333336,38.20413008505174
1000063,358,357,1.994413407821229,339,0.002793296089385475,2,339,18.789473684210527,1,339,0.4888268156424581,0.9972067039106145,63.48,85.62421820289597
1000064,24,23,1.9166666666666667,23,0.041666666666666664,1,23,23.0,1,23,0.7916666666666666,0.9583333333333334,22.157894736842106,13.46442938730646
1000065,102,101,1.9803921568627452,101,0.00980392156862745,1,101,101.0,1,101,0.0,0.9901960784313726,0.0,0.0
1000066,8,7,1.75,7,0.125,1,7,7.0,1,7,0.75,0.875,49.0,27.184554438136374
1000067,14,13,1.8571428571428572,10,0.07142857142857142,2,10,6.5,1,12,0.9285714285714286,0.9285714285714286,56.38461538461539,37.71255343238551
1000068,9,8,1.7777777777777777,8,0.1111111111111111,1,8,8.0,1,8,0.7777777777777778,0.8888888888888888,8.571428571428571,8.295560651975986
1000069,7,6,1.7142857142857142,5,0.14285714285714285,2,5,3.0,1,5,0.8571428571428571,0.8571428571428571,54.833333333333336,30.33379120533549
1000070,12,11,1.8333333333333333,9,0.08333333333333333,2,9,3.6666666666666665,1,9,0.9166666666666666,0.9166666666666666,1209.8181818181818,1489.876981998045
1000071,56,55,1.9642857142857142,55,0.017857142857142856,1,48,55.0,1,55,0.75,0.9821428571428571,315.1666666666667,136.01766633623572
1000072,14,13,1.8571428571428572,13,0.07142857142857142,1,13,13.0,1,13,0.8571428571428571,0.9285714285714286,64.5,44.900816622120956
1000073,12,11,1.8333333333333333,11,0.08333333333333333,1,11,11.0,1,11,0.9166666666666666,0.9166666666666666,450.09090909090907,1203.4383660272952
1000074,21,20,1.9047619047619047,15,0.047619047619047616,2,15,10.0,1,19,0.7619047619047619,0.9523809523809523,3528.875,5049.06404538257
1000075,12,11,1.8333333333333333,7,0.08333333333333333,2,7,2.2,1,7,0.75,0.9166666666666666,11785.888888888889,14682.428019343732
1000076,37,36,1.945945945945946,32,0.02702702702702703,2,32,7.2,1,32,0.972972972972973,0.972972972972973,8147.611111111111,10718.16435951858
1000077,282,281,1.9929078014184398,280,0.0035460992907801418,2,280,140.5,1,280,0.07446808510638298,0.9964539007092199,19.61904761904762,21.920801580921115
1000078,10,9,1.8,8,0.1,2,8,4.5,1,8,0.9,0.9,107.88888888888889,129.95079790652773
1000079,95,94,1.9789473684210526,70,0.010526315789473684,2,70,4.086956521739131,1,72,0.7368421052631579,0.9894736842105263,239.9857142857143,374.4844262585616
1000080,36,35,1.9444444444444444,35,0.027777777777777776,1,35,35.0,1,35,0.8333333333333334,0.9444444444444444,57.333333333333336,73.72260319754196
1000081,29,28,1.9310344827586208,23,0.034482758620689655,2,23,5.6,1,24,0.9655172413793104,0.9655172413793104,728.25,1013.127852071424
1000082,17,16,1.8823529411764706,16,0.058823529411764705,1,16,16.0,1,16,0.8823529411764706,0.9411764705882353,3233.3333333333335,1564.8911641246991
1000083,158,157,1.9873417721518987,104,0.006329113924050633,3,104,3.738095238095238,1,116,0.8607594936708861,0.9810126582278481,27.044117647058822,33.71242301285868
1000084,7,6,1.7142857142857142,6,0.14285714285714285,1,6,6.0,1,6,0.7142857142857143,0.8571428571428571,83.6,63.32013897647414
1000085,290,289,1.993103448275862,269,0.0034482758620689655,2,269,13.761904761904763,1,269,0.4827586206896552,0.996551724137931,94.57857142857142,340.3304081090514
1000086,15,14,1.8666666666666667,14,0.06666666666666667,1,14,14.0,1,14,0.9333333333333333,0.9333333333333333,1939.642857142857,1032.1513321451364
1000087,29,28,1.9310344827586208,16,0.034482758620689655,2,16,2.1538461538461537,1,16,0.896551724137931,0.9655172413793104,14.076923076923077,18.84332788859653
1000088,196,195,1.989795918367347,195,0.00510204081632653,1,195,195.0,1,195,0.0,0.0,0.0,0.0
1000089,288,287,1.9930555555555556,146,0.003472222222222222,2,146,2.0211267605633805,1,146,0.7118055555555556,0.9861111111111112,70.22926829268293,64.96528995905894
1000090,16,15,1.875,11,0.0625,2,11,5.0,1,13,0.625,0.9375,38.4,37.13812057711052
1000091,50,49,1.96,47,0.02,2,47,16.333333333333332,1,47,0.74,0.98,74.89189189189189,82.83091986456468
1000092,14,13,1.8571428571428572,13,0.07142857142857142,1,13,13.0,1,13,0.5714285714285714,0.9285714285714286,53.125,25.39408149549812
1000093,24,23,1.9166666666666667,22,0.041666666666666664,2,22,11.5,1,22,0.875,0.9583333333333334,112.38095238095238,148.79787382968826
1000094,286,285,1.993006993006993,181,0.0034965034965034965,3,181,3.313953488372093,1,200,0.9020979020979021,0.9965034965034965,38.201550387596896,36.98792592540118
1000096,1832,1831,1.9989082969432315,1650,0.0005458515283842794,3,1650,13.268115942028986,1,1694,0.2177947598253275,0.9978165938864629,43.54887218045113,75.33352402540598
1000097,88,87,1.9772727272727273,54,0.011363636363636364,3,54,3.9545454545454546,1,66,0.8068181818181818,0.9886363636363636,68.49295774647888,98.49513797100742
1000098,50,49,1.96,33,0.02,2,33,4.454545454545454,1,39,0.46,0.98,19.434782608695652,20.131796366761236
1000099,44,43,1.9545454545454546,43,0.022727272727272728,1,43,43.0,1,43,0.8181818181818182,0.9772727272727273,20.13888888888889,17.8047321702496
1000100,26,25,1.9230769230769231,25,0.038461538461538464,1,25,25.0,1,25,0.8076923076923077,0.9615384615384616,67.80952380952381,95.89211152203394
1000101,29,28,1.9310344827586208,22,0.034482758620689655,2,22,7.0,1,25,0.896551724137931,0.9655172413793104,66.23076923076923,56.776422308714686
1000103,542,541,1.996309963099631,415,0.0018450184501845018,2,415,4.7043478260869565,1,427,0.43911439114391143,0.996309963099631,2.5588235294117645,3.714991472551052
1000105,13,12,1.8461538461538463,12,0.07692307692307693,1,12,12.0,1,12,0.3076923076923077,0.9230769230769231,29.25,6.609652033201143
1000106,19,18,1.894736842105263,18,0.05263157894736842,1,18,18.0,1,18,0.9473684210526315,0.9473684210526315,23.5,20.750502001959696
1000107,16,15,1.875,15,0.0625,1,15,15.0,1,15,0.875,0.9375,3.142857142857143,3.2261685116103473
1000108,26,25,1.9230769230769231,25,0.038461538461538464,1,25,25.0,1,25,0.8846153846153846,0.9615384615384616,17.565217391304348,19.539983727812462
1000109,11,10,1.8181818181818181,4,0.09090909090909091,3,4,2.5,1,7,0.7272727272727273,0.9090909090909091,24.125,26.188917026100945
1000110,22,21,1.9090909090909092,21,0.045454545454545456,1,21,21.0,1,21,0.8636363636363636,0.9545454545454546,25.789473684210527,18.591392879412666
1000111,12,11,1.8333333333333333,9,0.08333333333333333,2,9,5.5,1,10,0.4166666666666667,0.9166666666666666,37.4,25.726251184344758
1000112,5,4,1.6,4,0.2,1,4,4.0,1,4,0.8,0.8,60.5,17.342145196024624
1000113,36,35,1.9444444444444444,35,0.027777777777777776,1,35,35.0,1,35,0.9722222222222222,0.9444444444444444,127.82857142857142,113.0720341108233
1000114,15,14,1.8666666666666667,13,0.06666666666666667,2,13,7.0,1,13,0.7333333333333333,0.9333333333333333,374.09090909090907,1083.7113381628938
1000115,191,190,1.9895287958115184,180,0.005235602094240838,2,180,17.272727272727273,1,180,0.9738219895287958,0.9895287958115183,41.67204301075269,32.19922815341339
1000116,21,20,1.9047619047619047,20,0.047619047619047616,1,20,20.0,1,20,0.9523809523809523,0.9523809523809523,24.7,3.2878564445547194
1000117,19,18,1.894736842105263,12,0.05263157894736842,2,12,2.5714285714285716,1,12,0.7894736842105263,0.9473684210526315,28.066666666666666,16.52661153681809
1000118,31,30,1.935483870967742,30,0.03225806451612903,1,30,30.0,1,30,0.967741935483871,0.967741935483871,12096.733333333334,19336.417153363465
1000119,63,62,1.9682539682539681,62,0.015873015873015872,1,62,62.0,1,62,0.8888888888888888,0.9841269841269841,158.28571428571428,172.5893882565655
1000120,91,90,1.978021978021978,88,0.01098901098901099,2,88,30.0,1,88,0.8241758241758241,0.989010989010989,273.94666666666666,436.54470235653474
1000121,124,123,1.9838709677419355,110,0.008064516129032258,2,110,8.785714285714286,1,110,0.8548387096774194,0.9919354838709677,23.67924528301887,23.278683734514164
1000122,19,18,1.894736842105263,18,0.05263157894736842,1,18,18.0,1,18,0.9473684210526315,0.9473684210526315,76.22222222222223,96.82375486507864
1000123,21,20,1.9047619047619047,20,0.047619047619047616,1,20,20.0,1,20,0.9523809523809523,0.9523809523809523,636.5,524.8556468211045
1000124,113,112,1.9823008849557522,112,0.008849557522123894,1,112,112.0,1,112,0.9380530973451328,0.9911504424778761,1530.2264150943397,3123.8677534730937
1000125,42,41,1.9523809523809523,27,0.023809523809523808,3,27,3.1538461538461537,1,29,0.8809523809523809,0.9761904761904762,74.0,89.05843814824851
1000126,48,47,1.9583333333333333,23,0.020833333333333332,3,23,2.473684210526316,1,29,0.875,0.9791666666666666,17.523809523809526,16.73496211277754
1000127,119,118,1.9831932773109244,80,0.008403361344537815,2,80,4.916666666666667,1,95,0.8907563025210085,0.9915966386554622,135.9245283018868,201.75385236850428
1000128,41,40,1.951219512195122,21,0.024390243902439025,2,21,2.5,1,25,0.9512195121951219,0.975609756097561,21.666666666666668,16.905974263909364
1000129,4,3,1.5,3,0.25,1,3,3.0,1,3,0.75,0.75,50.666666666666664,18.408935028645434
1000130,10,9,1.8,6,0.1,2,6,2.25,1,6,0.8,0.9,23.25,21.947380253688593
1000131,66,65,1.9696969696969697,65,0.015151515151515152,1,65,65.0,1,65,0.9242424242424242,0.9848484848484849,62.91803278688525,82.65279840788614
1000132,35,34,1.9428571428571428,18,0.02857142857142857,2,18,2.0,1,18,0.7714285714285715,0.9714285714285714,9.777777777777779,12.157403881413272
1000133,19,18,1.894736842105263,18,0.05263157894736842,1,18,18.0,1,18,0.631578947368421,0.9473684210526315,25.25,29.180829894527218
1000134,9,8,1.7777777777777777,8,0.1111111111111111,1,8,8.0,1,8,0.8888888888888888,0.8888888888888888,53.5,5.678908345800274
1000135,17,16,1.8823529411764706,16,0.058823529411764705,1,16,16.0,1,16,0.8823529411764706,0.8823529411764706,30.866666666666667,25.824708237568835
1000136,6,5,1.6666666666666667,5,0.16666666666666666,1,5,5.0,1,5,0.6666666666666666,0.8333333333333334,132.25,83.56546834668013
1000137,28,27,1.9285714285714286,26,0.03571428571428571,2,26,13.5,1,26,0.8214285714285714,0.9642857142857143,33.65217391304348,31.951877805132238
1000138,34,33,1.9411764705882353,22,0.029411764705882353,2,22,3.0,1,23,0.9705882352941176,0.9705882352941176,50.06060606060606,29.993877550956654
1000139,22,21,1.9090909090909092,19,0.045454545454545456,2,19,7.0,1,19,0.6818181818181818,0.9545454545454546,45.4,45.46177881840231
1000140,363,362,1.9944903581267217,222,0.0027548209366391185,3,222,4.022222222222222,1,273,0.5674931129476584,0.9972451790633609,33.39320388349515,24.579685203162935
1000141,10,9,1.8,9,0.1,1,9,9.0,1,9,0.8,0.9,191.625,57.29515140917249
1000142,19,18,1.894736842105263,18,0.05263157894736842,1,18,18.0,1,18,0.8947368421052632,0.9473684210526315,47.35294117647059,28.911510381264268
1000143,31,30,1.935483870967742,30,0.03225806451612903,1,30,30.0,1,30,0.9354838709677419,0.967741935483871,10.275862068965518,8.119353429855488
1000144,126,125,1.9841269841269842,101,0.007936507936507936,3,101,5.0,1,101,0.6428571428571429,0.9920634920634921,442.0,1503.6581401599021
1000145,25,24,1.92,23,0.04,2,23,12.0,1,23,0.96,0.96,32.708333333333336,19.971811732761974
1000146,60,59,1.9666666666666666,32,0.016666666666666666,4,32,2.269230769230769,1,34,0.95,0.9833333333333333,1308.5964912280701,3533.9548337528645
1000147,339,338,1.9941002949852507,224,0.0029498525073746312,4,224,3.1296296296296298,1,231,0.7905604719764012,0.9970501474926253,58.86940298507463,59.30060119955486
1000148,304,303,1.993421052631579,219,0.003289473684210526,3,219,5.9411764705882355,1,253,0.5526315789473685,0.9967105263157895,57.63095238095238,85.82079609249796
1000149,16,15,1.875,15,0.0625,1,15,15.0,1,15,0.9375,0.9375,43.733333333333334,14.753380027038625
1000150,31,30,1.935483870967742,29,0.03225806451612903,2,29,15.0,1,29,0.9032258064516129,0.967741935483871,39.785714285714285,63.81578238674703
1000151,29,28,1.9310344827586208,27,0.034482758620689655,2,27,14.0,1,27,0.7586206896551724,0.9655172413793104,1076.0,1246.1060074560999
1000152,36,35,1.9444444444444444,27,0.027777777777777776,2,27,5.0,1,29,0.8611111111111112,0.9722222222222222,766.741935483871,1170.1211673608555
1000154,6,5,1.6666666666666667,5,0.16666666666666666,1,5,5.0,1,5,0.8333333333333334,0.8333333333333334,8.4,6.248199740725324
1000155,2,1,1.0,1,0.5,1,1,1.0,1,1,0.5,0.5,220.0,0.0
1000156,8,7,1.75,4,0.125,2,4,1.75,1,4,0.625,0.875,67.0,37.889312477267254
1000157,10,9,1.8,9,0.1,1,9,9.0,1,9,0.9,0.9,33.888888888888886,21.69200797244329
1000158,31,30,1.935483870967742,23,0.03225806451612903,3,23,4.285714285714286,1,24,0.9032258064516129,0.967741935483871,42.142857142857146,48.38293256165139
1000159,65,64,1.9692307692307693,32,0.015384615384615385,2,32,2.909090909090909,1,43,0.7846153846153846,0.9846153846153847,12.294117647058824,19.85663727395191
1000160,4,3,1.5,3,0.25,1,3,3.0,1,3,0.75,0.0,117.33333333333333,11.785113019775793
1000161,13,12,1.8461538461538463,12,0.07692307692307693,1,12,12.0,1,12,0.8461538461538461,0.9230769230769231,81.0,35.48623292592111
1000162,36,35,1.9444444444444444,23,0.027777777777777776,2,23,2.6923076923076925,1,23,0.7777777777777778,0.8888888888888888,33.857142857142854,31.698033158580188
1000163,20,19,1.9,19,0.05,1,19,19.0,1,19,0.95,0.95,14.210526315789474,5.13582820019703
1000164,87,86,1.9770114942528736,85,0.011494252873563218,2,73,43.0,1,85,0.9080459770114943,0.9885057471264368,130.1139240506329,160.67539313167885
1000165,65,64,1.9692307692307693,37,0.015384615384615385,2,37,2.2857142857142856,1,37,0.9846153846153847,0.9846153846153847,51.921875,103.93527202775954
1000166,29,28,1.9310344827586208,27,0.034482758620689655,2,25,14.0,1,27,0.7931034482758621,0.9655172413793104,26.347826086956523,26.492999396316613
1000167,25,24,1.92,15,0.04,2,15,2.4,1,15,0.8,0.96,83.05,158.9567472616372
1000168,4,3,1.5,3,0.25,1,3,3.0,1,3,0.75,0.75,29.0,0.0
1000169,21,20,1.9047619047619047,20,0.047619047619047616,1,20,20.0,1,20,0.5714285714285714,0.9523809523809523,5.416666666666667,4.071411166768702
1000170,50,49,1.96,20,0.02,2,29,2.45,1,30,0.66,0.96,3.090909090909091,3.579094488187187
1000171,16,15,1.875,15,0.0625,1,15,15.0,1,15,0.9375,0.9375,16.866666666666667,16.839899709387293
1000172,28,27,1.9285714285714286,27,0.03571428571428571,1,27,27.0,1,27,0.8214285714285714,0.9642857142857143,26.565217391304348,26.903735132564325
1000173,9,8,1.7777777777777777,8,0.1111111111111111,1,8,8.0,1,8,0.8888888888888888,0.8888888888888888,32.875,26.11243717081958
1000174,26,25,1.9230769230769231,25,0.038461538461538464,1,25,25.0,1,25,0.23076923076923078,0.0,59.0,24.460853078609777
1000176,39,38,1.9487179487179487,38,0.02564102564102564,1,38,38.0,1,38,0.48717948717948717,0.9743589743589743,61.526315789473685,247.1439743233108
1000177,29,23,1.5862068965517242,9,0.02832512315270936,2,12,1.5333333333333334,6,14,0.6896551724137931,0.7586206896551724,12.95,20.735175427278158
1000178,33,32,1.9393939393939394,16,0.030303030303030304,2,16,1.8823529411764706,1,16,0.7878787878787878,0.9696969696969697,25.384615384615383,22.35737173743634
1000179,27,26,1.9259259259259258,21,0.037037037037037035,2,21,4.333333333333333,1,21,0.8888888888888888,0.9629629629629629,145.66666666666666,152.86395549274815
1000180,106,105,1.9811320754716981,85,0.009433962264150943,2,85,7.0,1,91,0.2830188679245283,0.9716981132075472,14.133333333333333,16.24547800329543
1000182,4,3,1.5,3,0.25,1,3,3.0,1,3,0.75,0.75,1545.3333333333333,708.884726563886
1000183,590,589,1.9966101694915255,559,0.001694915254237288,3,557,19.0,1,559,0.31186440677966104,0.9677966101694915,10.353260869565217,22.413364370620666
1000184,91,90,1.978021978021978,90,0.01098901098901099,1,89,90.0,1,90,0.46153846153846156,0.989010989010989,19.047619047619047,20.810885865852562
1000185,76,75,1.9736842105263157,42,0.013157894736842105,3,42,2.2058823529411766,1,42,0.9868421052631579,0.9868421052631579,90.69333333333333,43.82388187075881
1000186,13,12,1.8461538461538463,12,0.07692307692307693,1,12,12.0,1,12,0.6923076923076923,0.9230769230769231,1.0,0.0
1000187,12,11,1.8333333333333333,7,0.08333333333333333,2,7,5.5,1,10,0.9166666666666666,0.8333333333333334,98.54545454545455,235.54168271777434
1000188,40,39,1.95,20,0.025,2,20,1.95,1,20,0.675,0.975,8.555555555555555,11.694675373808604
1000189,11,10,1.8181818181818181,9,0.09090909090909091,2,9,5.0,1,9,0.9090909090909091,0.9090909090909091,69.0,3.0
1000190,10,9,1.8,9,0.1,1,9,9.0,1,9,0.4,0.9,2647.25,2214.8787071756324
1000191,11,10,1.8181818181818181,10,0.09090909090909091,1,10,10.0,1,10,0.9090909090909091,0.9090909090909091,64.8,26.339324213046925
1000192,76,75,1.9736842105263157,60,0.013157894736842105,2,54,5.769230769230769,1,63,0.7894736842105263,0.9473684210526315,27.116666666666667,22.112659772678235
1000194,9,8,1.7777777777777777,7,0.1111111111111111,2,7,4.0,1,7,0.5555555555555556,0.8888888888888888,9.8,0.4
1000195,4,3,1.5,3,0.25,1,3,3.0,1,3,0.5,0.75,50.5,40.5
1000196,3,2,1.3333333333333333,2,0.3333333333333333,1,2,2.0,1,2,0.0,0.6666666666666666,0.0,0.0
1000197,78,77,1.9743589743589745,54,0.01282051282051282,2,54,3.5,1,56,0.5256410256410257,0.9871794871794872,14.658536585365853,18.791032833018743
1000198,261,260,1.9923371647509578,105,0.0038314176245210726,3,139,2.3008849557522124,1,148,0.8773946360153256,0.9961685823754789,13.611353711790393,34.346958859317105
1000199,29,28,1.9310344827586208,19,0.034482758620689655,2,19,3.5,1,21,0.7586206896551724,0.9655172413793104,25.863636363636363,31.981948679252085
1000200,57,56,1.9649122807017543,49,0.017543859649122806,2,49,8.0,1,50,0.6140350877192983,0.9824561403508771,423.2,1523.4025975708828
1000201,144,143,1.9861111111111112,87,0.006944444444444444,4,87,3.575,1,104,0.8472222222222222,0.9930555555555556,345.21311475409834,775.5448135735226
1000204,17,16,1.8823529411764706,16,0.058823529411764705,1,16,16.0,1,16,0.17647058823529413,0.9411764705882353,32.0,20.049937655763422
1000205,5,4,1.6,4,0.2,1,4,4.0,1,4,0.8,0.8,34.0,18.05547008526779
