khipu_id,model,matches,total,match_rate,has_pattern,tolerance
1000303,standard_tolerance_5,3,3,1.0,True,5.0
1000303,cross_level_all_descendants,0,0,0.0,False,
1000303,partial_summation,2,3,0.6666666666666666,True,
1000304,modulo_10,1,6,0.16666666666666666,False,
1000304,positional_base10,1,6,0.16666666666666666,False,
1000304,standard_tolerance_2,1,6,0.16666666666666666,False,2.0
1000304,standard_tolerance_5,2,6,0.3333333333333333,False,5.0
1000304,cross_level_all_descendants,0,0,0.0,False,
1000304,partial_summation,1,6,0.16666666666666666,False,
1000305,modulo_10,3,24,0.125,False,
1000305,positional_base10,3,24,0.125,False,
1000305,standard_tolerance_2,3,24,0.125,False,2.0
1000305,standard_tolerance_5,11,24,0.4583333333333333,False,5.0
1000305,cross_level_all_descendants,0,2,0.0,False,
1000305,partial_summation,3,24,0.125,False,
1000306,modulo_10,1,8,0.125,False,
1000306,positional_base10,1,8,0.125,False,
1000306,standard_tolerance_2,1,8,0.125,False,2.0
1000306,standard_tolerance_5,6,8,0.75,True,5.0
1000306,cross_level_all_descendants,0,0,0.0,False,
1000306,partial_summation,1,8,0.125,False,
1000307,modulo_10,1,8,0.125,False,
1000307,positional_base10,2,8,0.25,False,
1000307,standard_tolerance_2,2,8,0.25,False,2.0
1000307,standard_tolerance_5,4,8,0.5,False,5.0
1000307,cross_level_all_descendants,0,0,0.0,False,
1000307,partial_summation,2,8,0.25,True,
1000309,modulo_10,7,21,0.3333333333333333,False,
1000309,positional_base10,7,21,0.3333333333333333,False,
1000309,standard_tolerance_2,7,21,0.3333333333333333,False,2.0
1000309,standard_tolerance_5,14,21,0.6666666666666666,True,5.0
1000309,cross_level_all_descendants,0,0,0.0,False,
1000309,partial_summation,7,21,0.3333333333333333,True,
1000310,modulo_10,2,8,0.25,False,
1000310,positional_base10,0,8,0.0,False,
1000310,standard_tolerance_2,0,8,0.0,False,2.0
1000310,standard_tolerance_5,0,8,0.0,False,5.0
1000310,cross_level_all_descendants,0,0,0.0,False,
1000310,partial_summation,0,8,0.0,False,
1000312,modulo_10,0,0,0.0,False,
1000312,positional_base10,0,0,0.0,False,
1000312,standard_tolerance_2,0,0,0.0,False,2.0
1000312,standard_tolerance_5,0,0,0.0,False,5.0
1000312,cross_level_all_descendants,0,0,0.0,False,
1000312,partial_summation,0,0,0.0,False,
1000313,modulo_10,3,8,0.375,False,
1000313,positional_base10,3,8,0.375,False,
1000313,standard_tolerance_2,3,8,0.375,False,2.0
1000313,standard_tolerance_5,6,8,0.75,True,5.0
1000313,cross_level_all_descendants,0,0,0.0,False,
1000313,partial_summation,3,8,0.375,True,
1000314,modulo_10,2,27,0.07407407407407407,False,
1000314,positional_base10,1,27,0.037037037037037035,False,
1000314,standard_tolerance_2,2,27,0.07407407407407407,False,2.0
1000314,standard_tolerance_5,2,27,0.07407407407407407,False,5.0
1000314,cross_level_all_descendants,0,8,0.0,False,
1000314,partial_summation,1,27,0.037037037037037035,False,
1000315,modulo_10,1,5,0.2,False,
1000315,positional_base10,0,5,0.0,False,
1000315,standard_tolerance_2,1,5,0.2,False,2.0
1000315,standard_tolerance_5,1,5,0.2,False,5.0
1000315,cross_level_all_descendants,1,1,1.0,True,
1000315,partial_summation,1,5,0.2,False,
1000316,modulo_10,7,16,0.4375,False,
1000316,positional_base10,2,16,0.125,False,
1000316,standard_tolerance_2,2,16,0.125,False,2.0
1000316,standard_tolerance_5,4,16,0.25,False,5.0
1000316,cross_level_all_descendants,0,7,0.0,False,
1000316,partial_summation,2,16,0.125,False,
1000317,modulo_10,1,9,0.1111111111111111,False,
1000317,positional_base10,0,9,0.0,False,
1000317,standard_tolerance_2,0,9,0.0,False,2.0
1000317,standard_tolerance_5,0,9,0.0,False,5.0
1000317,cross_level_all_descendants,0,8,0.0,False,
1000317,partial_summation,0,9,0.0,False,
1000318,modulo_10,0,7,0.0,False,
1000318,positional_base10,0,7,0.0,False,
1000318,standard_tolerance_2,0,7,0.0,False,2.0
1000318,standard_tolerance_5,0,7,0.0,False,5.0
1000318,cross_level_all_descendants,0,7,0.0,False,
1000318,partial_summation,0,7,0.0,False,
1000319,modulo_10,0,4,0.0,False,
1000319,positional_base10,0,4,0.0,False,
1000319,standard_tolerance_2,0,4,0.0,False,2.0
1000319,standard_tolerance_5,0,4,0.0,False,5.0
1000319,cross_level_all_descendants,0,3,0.0,False,
1000319,partial_summation,0,4,0.0,False,
1000320,modulo_10,0,5,0.0,False,
1000320,positional_base10,1,5,0.2,False,
1000320,standard_tolerance_2,1,5,0.2,False,2.0
1000320,standard_tolerance_5,1,5,0.2,False,5.0
1000320,cross_level_all_descendants,0,3,0.0,False,
1000320,partial_summation,1,5,0.2,False,
1000321,modulo_10,17,60,0.2833333333333333,False,
1000321,positional_base10,16,60,0.26666666666666666,False,
1000321,standard_tolerance_2,21,60,0.35,False,2.0
1000321,standard_tolerance_5,30,60,0.5,False,5.0
1000321,cross_level_all_descendants,1,33,0.030303030303030304,False,
1000321,partial_summation,17,60,0.2833333333333333,True,
1000322,modulo_10,1,9,0.1111111111111111,False,
1000322,positional_base10,2,9,0.2222222222222222,False,
1000322,standard_tolerance_2,2,9,0.2222222222222222,False,2.0
1000322,standard_tolerance_5,4,9,0.4444444444444444,False,5.0
1000322,cross_level_all_descendants,0,5,0.0,False,
1000322,partial_summation,2,9,0.2222222222222222,True,
1000323,modulo_10,5,38,0.13157894736842105,False,
1000323,positional_base10,0,38,0.0,False,
1000323,standard_tolerance_2,0,38,0.0,False,2.0
1000323,standard_tolerance_5,0,38,0.0,False,5.0
1000323,cross_level_all_descendants,0,31,0.0,False,
1000323,partial_summation,0,38,0.0,False,
1000324,modulo_10,0,2,0.0,False,
1000324,positional_base10,0,2,0.0,False,
1000324,standard_tolerance_2,0,2,0.0,False,2.0
1000324,standard_tolerance_5,0,2,0.0,False,5.0
1000324,cross_level_all_descendants,0,0,0.0,False,
1000324,partial_summation,0,2,0.0,False,
1000325,modulo_10,0,0,0.0,False,
1000325,positional_base10,0,0,0.0,False,
1000325,standard_tolerance_2,0,0,0.0,False,2.0
1000325,standard_tolerance_5,0,0,0.0,False,5.0
1000325,cross_level_all_descendants,0,0,0.0,False,
1000325,partial_summation,0,0,0.0,False,
1000326,modulo_10,0,0,0.0,False,
1000326,positional_base10,0,0,0.0,False,
1000326,standard_tolerance_2,0,0,0.0,False,2.0
1000326,standard_tolerance_5,0,0,0.0,False,5.0
1000326,cross_level_all_descendants,0,0,0.0,False,
1000326,partial_summation,0,0,0.0,False,
1000327,modulo_10,0,3,0.0,False,
1000327,positional_base10,0,3,0.0,False,
1000327,standard_tolerance_2,0,3,0.0,False,2.0
1000327,standard_tolerance_5,0,3,0.0,False,5.0
1000327,cross_level_all_descendants,0,1,0.0,False,
1000327,partial_summation,0,3,0.0,False,
1000328,modulo_10,0,0,0.0,False,
1000328,positional_base10,0,0,0.0,False,
1000328,standard_tolerance_2,0,0,0.0,False,2.0
1000328,standard_tolerance_5,0,0,0.0,False,5.0
1000328,cross_level_all_descendants,0,0,0.0,False,
1000328,partial_summation,0,0,0.0,False,
1000329,modulo_10,9,63,0.14285714285714285,False,
1000329,positional_base10,0,63,0.0,False,
1000329,standard_tolerance_2,2,63,0.031746031746031744,False,2.0
1000329,standard_tolerance_5,2,63,0.031746031746031744,False,5.0
1000329,cross_level_all_descendants,0,29,0.0,False,
1000329,partial_summation,0,63,0.0,False,
1000330,modulo_10,0,0,0.0,False,
1000330,positional_base10,0,0,0.0,False,
1000330,standard_tolerance_2,0,0,0.0,False,2.0
1000330,standard_tolerance_5,0,0,0.0,False,5.0
1000330,cross_level_all_descendants,0,0,0.0,False,
1000330,partial_summation,0,0,0.0,False,
1000331,modulo_10,0,0,0.0,False,
1000331,positional_base10,0,0,0.0,False,
1000331,standard_tolerance_2,0,0,0.0,False,2.0
1000331,standard_tolerance_5,0,0,0.0,False,5.0
1000331,cross_level_all_descendants,0,0,0.0,False,
1000331,partial_summation,0,0,0.0,False,
1000332,modulo_10,5,17,0.29411764705882354,False,
1000332,positional_base10,5,17,0.29411764705882354,False,
1000332,standard_tolerance_2,7,17,0.4117647058823529,False,2.0
1000332,standard_tolerance_5,8,17,0.47058823529411764,False,5.0
1000332,cross_level_all_descendants,2,5,0.4,False,
1000332,partial_summation,7,17,0.4117647058823529,True,
1000333,modulo_10,1,32,0.03125,False,
1000333,positional_base10,2,32,0.0625,False,
1000333,standard_tolerance_2,3,32,0.09375,False,2.0
1000333,standard_tolerance_5,7,32,0.21875,False,5.0
1000333,cross_level_all_descendants,0,8,0.0,False,
1000333,partial_summation,2,32,0.0625,False,
1000335,modulo_10,0,0,0.0,False,
1000335,positional_base10,0,0,0.0,False,
1000335,standard_tolerance_2,0,0,0.0,False,2.0
1000335,standard_tolerance_5,0,0,0.0,False,5.0
1000335,cross_level_all_descendants,0,0,0.0,False,
1000335,partial_summation,0,0,0.0,False,
1000336,modulo_10,0,0,0.0,False,
1000336,positional_base10,0,0,0.0,False,
1000336,standard_tolerance_2,0,0,0.0,False,2.0
1000336,standard_tolerance_5,0,0,0.0,False,5.0
1000336,cross_level_all_descendants,0,0,0.0,False,
1000336,partial_summation,0,0,0.0,False,
1000337,modulo_10,2,14,0.14285714285714285,False,
1000337,positional_base10,0,14,0.0,False,
1000337,standard_tolerance_2,0,14,0.0,False,2.0
1000337,standard_tolerance_5,1,14,0.07142857142857142,False,5.0
1000337,cross_level_all_descendants,0,7,0.0,False,
1000337,partial_summation,0,14,0.0,False,
1000338,modulo_10,0,0,0.0,False,
1000338,positional_base10,0,0,0.0,False,
1000338,standard_tolerance_2,0,0,0.0,False,2.0
1000338,standard_tolerance_5,0,0,0.0,False,5.0
1000338,cross_level_all_descendants,0,0,0.0,False,
1000338,partial_summation,0,0,0.0,False,
1000339,modulo_10,1,13,0.07692307692307693,False,
1000339,positional_base10,1,13,0.07692307692307693,False,
1000339,standard_tolerance_2,2,13,0.15384615384615385,False,2.0
